"cnpj","nome_coop","auditorIndependente","data_coleta","mudou_auditor","situacao","uf","endereco_eletronico","segmento_prudencial","numeroAgencias","Ativo_Total","Patrimonio_Liquido","Despesas_Operacionais","Sobras","regiao","municipio","classe","criterio_de_associacao","categ_coop_sing","filiacao","big_four","Receitas_Operacionais","PECLD","data_inicio_atividades","idade_em_2022","total_de_cooperados","cooperados_pf","cooperados_pj"
1819799,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.","MANDARINO & ASSOCIADOS AUDITORES","02/2022",0,"Autorizada em Atividade","RJ",NA,"S5",0,1053171638,413186695,-25180686,2108292,"Sudeste","VOLTA REDONDA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,26748454,-4693452,1997-04-03,25,868,868,0
4831810,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DE PINHÃO - CRESERV-PINHÃO","LINEAR AUDITORES INDEPENDENTES SOCIEDADE SIMPLES","02/2022",0,"Autorizada em Atividade","PR",NA,"S5",0,3025242259,536291184,-125766414,34674337,"Sul","PINHAO","Singular","Empregados ou Servidores","Clássica",NA,0,169578581,-29705162,2001-12-12,21,1353,1329,24
3990888,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE","HILDO JARDIM ALEGRIA","02/2022",0,"Autorizada em Atividade","RS","www.cooperpoa.com.br","S5",0,1318833385,277644503,-71292422,-171597664,"Sul","PORTO ALEGRE","Singular","Empregados ou Servidores","Clássica",NA,0,58474279,-26562550,2000-08-10,22,1547,1547,0
20177390,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DO GRUPO EMPRESARIAL ITATIAIA LTDA. - COOPERITA","D'AGOSTINI CONSULTORIA E AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","MG",NA,"S5",0,226966504,137099857,-15299433,3230949,"Sudeste","UBA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,12903497,-3102071,1984-09-28,38,1049,1049,0
33735192,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO JOHN F. KENNEDY LTDA","MANDARINO & ASSOCIADOS AUDITORES","02/2022",0,"Autorizada em Atividade","RJ",NA,"S5",2,2122427550,558114823,-113530319,12404945,"Sudeste","RIO DE JANEIRO","Singular","Empregados ou Servidores","Clássica",NA,0,108836237,-33532954,1967-10-18,55,NA,NA,NA
97259253,"COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN","MBAUDIT - AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","RS",NA,"S5",2,74006929713,2219922385,-477434488,115740486,"Sul","PASSO FUNDO","Singular","Atividade Profissional","Clássica","CCCM DO RS, SC E PR",0,590889916,-115607414,1994-04-05,28,1300,1022,278
5419025,"COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI","ROKEMBACH + LAHM, VILLANOVA & CIA AUDITORES","02/2022",0,"Autorizada em Atividade","RS","www.educredi.com.br","S5",0,477488844,250567470,-31314933,34283705,"Sul","PORTO ALEGRE","Singular","Atividade Profissional","Capital e Empréstimo",NA,0,59635982,-684233,2002-11-20,20,2678,2675,3
52935442,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO","CONTROL AUDITORIA E CONTABILIDADE","02/2022",0,"Autorizada em Atividade","SP","www.coopernitro.com.br","S5",0,1967166033,621649393,-62828949,11124527,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,53742778,-18741591,1983-09-28,39,1560,1560,0
9639338,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PRAIA GRANDE E REGIÃO - SICOOB COOPERACE","PADRAO AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","SP",NA,"S5",1,12730047585,812951891,-412124860,-11913207,"Sudeste","PRAIA GRANDE","Singular","Livre Admissão","Clássica","CCC ESTADO SP - CECRESP",0,500024710,-175978243,2008-06-04,14,2978,2148,830
74244344,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","SP",NA,"S5",1,10273430752,6042539276,-290814284,186973552,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,1,296678417,-56045651,1994-01-10,28,3012,3012,0
94243839,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED VALE DAS ANTAS","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","RS","www.unicred-rs.com.br","S5",1,44756299315,1725763042,-310607548,161407244,"Sul","CASCA","Singular","Atividade Profissional","Clássica","CCCM UNICRED CENTRAL RS",1,550703250,-271923967,1991-09-17,31,1019,741,278
16564240,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS - SICOOB COOPERNAPI","PADRAO AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","SP","www.coopernapi.org.br","S5",0,1483382315,110094601,-50607453,1671479,"Sudeste","SAO PAULO","Singular","Natureza Associativa ou Cadeia de Negócios","Clássica","CCC ESTADO SP - CECRESP",0,54758431,-12306082,2012-07-03,10,2626,2623,3
71502181,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE BELO HORIZONTE E REGIÃO METROPOLITANA LTDA. - COOPEB","BAUER AUDITORES ASSOCIADOS","02/2022",0,"Autorizada em Atividade","MG",NA,"S5",0,159524041,68493306,-3317371,-656072,"Sudeste","BELO HORIZONTE","Singular","Atividade Profissional","Capital e Empréstimo",NA,0,4525470,-213921,1994-02-04,28,885,884,1
71491609,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE SOROCABA E REGIÃO","CONTROL AUDITORIA E CONTABILIDADE","02/2022",0,"Autorizada em Atividade","SP",NA,"S5",0,74973206,38021016,-2270470,1593470,"Sudeste","SOROCABA","Singular","Atividade Profissional","Capital e Empréstimo",NA,0,1873083,-544109,1968-03-04,54,110,110,0
1301541,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DO TRIÂNGULO LTDA.","D'AGOSTINI CONSULTORIA E AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","MG",NA,"S5",0,151747661,78216608,-7369597,1168126,"Sudeste","UBERLANDIA","Singular","Atividade Profissional","Capital e Empréstimo",NA,0,8211127,-121137,1996-07-09,26,442,440,2
53184438,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA CEBRACE","CONTROL AUDITORIA E CONTABILIDADE","02/2022",0,"Autorizada em Atividade","SP",NA,"S5",2,4693814608,1599708045,-71438227,63389836,"Sudeste","JACAREI","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,97777950,-24052982,1984-01-28,38,1003,1003,0
2588819,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA UNIÃO BRASILEIRA DE EDUCAÇÃO E ENSINO, UNIÃO NORTE BRASILEIRA DE EDUCAÇÃO E CULTURA & UNIÃO BRASILEIRA DE EDUCAÇÃO CATÓLICA LTDA - COOMAR","JOAO CARLOS SUBACZ","02/2022",0,"Autorizada em Atividade","MG","www.coomar.coop.br","S5",0,3101580561,1273575448,-55512155,15475305,"Sudeste","BELO HORIZONTE","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,82152435,-27978139,1998-06-08,24,2556,2556,0
20062766,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.","BAUER AUDITORES ASSOCIADOS","02/2022",0,"Autorizada em Atividade","MG","www.coopercredpifpaf.coop.br","S5",0,4315709035,1350443376,-83540131,35673086,"Sudeste","VISCONDE DO RIO BRANCO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,77794975,-22796608,1984-08-13,38,5020,5020,0
8850613,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELÉTRICAS DE SANTA CATARINA - CREDELESC","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SC","www.credelesc.coop.br","S5",5,7147617215,623462950,-290854269,-44579971,"Sul","FLORIANOPOLIS","Singular","Empregados ou Servidores","Clássica","COOPCENTRAL AILOS",1,339749980,-124385468,2007-05-15,15,4969,4100,869
30304919,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CNC, SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA.","D'AGOSTINI CONSULTORIA E AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","RJ","www.coopcncsescsenac.com.br","S5",0,1442820360,383626510,-31373402,-3078688,"Sudeste","RIO DE JANEIRO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,36507147,-15508623,1979-04-09,43,1025,1025,0
54335401,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COMPANHIA BRASILEIRA DE ALUMÍNIO","CHOSUKE KOEKE","02/2022",0,"Autorizada em Atividade","SP",NA,"S5",0,5466552417,1908935548,-159288557,42218332,"Sudeste","ALUMINIO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,216501244,-81660397,1986-09-16,36,2272,2272,0
3400651,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS","MOORE PRISMA AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","SP",NA,"S5",0,392121144,250276213,-18106222,NA,"Sudeste","JAU","Singular","Empregados ou Servidores","Capital e Empréstimo","CCC ESTADO SP - CECRESP",0,17940795,-961180,1999-08-30,23,NA,NA,NA
2738981,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA FUNDAÇÃO ARTHUR BERNARDES LTDA. - COOFAB","BAUER AUDITORES ASSOCIADOS","02/2022",0,"Autorizada em Atividade","MG",NA,"S5",0,261071467,126402156,-7484991,1999634,"Sudeste","VICOSA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,14723285,-1866604,1998-08-10,24,196,196,0
18340695,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA INDÚSTRIA DE PAPÉIS SUDESTE LTDA . - CREDESTE","D'AGOSTINI CONSULTORIA E AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","MG","www.credeste.coop.br","S5",0,150892754,76164845,-11597179,1427475,"Sudeste","JUIZ DE FORA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,12525566,-252299,1974-08-22,48,422,422,0
45691128,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON","PADRAO AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","SP","www.cooperjohnson.com.br","S5",0,25573273186,12029079460,-382597217,481704162,"Sudeste","SAO JOSE DOS CAMPOS","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,759529676,-208255991,1973-07-30,49,5307,5307,0
28244622,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA","MANDARINO & ASSOCIADOS AUDITORES","02/2022",0,"Autorizada em Atividade","RJ",NA,"S5",0,565522562,275920254,-72956665,-6829040,"Sudeste","RIO DE JANEIRO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,75007419,-11272984,1984-04-16,38,728,728,0
4998845,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MINERACÃO RIO DO NORTE S/A, EM PORTO TROMBETAS LIMITADA -  CREDNORTE","ANEND AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","PA","www.crednorteptr.com.br","S5",0,2854650199,1588361328,-46457135,46907975,"Norte","ORIXIMINA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,99932928,-17818913,1984-01-23,38,962,962,0
62795257,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONDELEZ BRASIL, PHILIP MORRIS BRASIL E K&S ALIMENTOS - SICOOB COOPMOND","RUSSELL BEDFORD GM AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SP",NA,"S5",0,6086178895,3707695133,-271783237,136101520,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo","CCC ESTADO SP - CECRESP",0,244088182,-32110218,1970-06-04,52,3363,3363,0
17607375,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DE UBERABA - COPERURA LTDA.","VAZ & MAIA AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","MG","www.coperura.com.br","S5",0,1199794963,471161238,-26612507,11815782,"Sudeste","UBERABA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,44748364,-1876650,1993-07-16,29,594,594,0
968834,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DO BRASIL - COCRESGO LTDA.","MAURILIO ROSA","02/2022",0,"Autorizada em Atividade","GO",NA,"S5",0,147060353,70195560,-6824194,3707499,"Centro-Oeste","CATALAO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,8430178,-363927,1984-09-13,38,NA,NA,NA
42445122,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.","MANDARINO & ASSOCIADOS AUDITORES","02/2022",0,"Autorizada em Atividade","RJ",NA,"S5",1,757234690,222193777,-24387002,1378855,"Sudeste","RIO DE JANEIRO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,30063136,-12807011,1975-04-02,47,1107,1098,9
88043187,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PROLEC GE BRASIL TRANSMISSÃO DE ENERGIA S.A.","ROKEMBACH + LAHM, VILLANOVA & CIA AUDITORES","02/2022",0,"Autorizada em Atividade","RS",NA,"S5",0,410455921,155029160,-19318416,3749866,"Sul","CANOAS","Singular","Empregados ou Servidores","Clássica",NA,0,25237147,-4913832,1975-09-26,47,191,190,1
44223196,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER","PADRAO AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","SP",NA,"S5",0,1132627538,430651668,-31363538,9924785,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,31515370,-1578331,1974-01-17,48,731,731,0
48140925,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO","FABRICIO KOEKE","02/2022",0,"Autorizada em Atividade","SP",NA,"S5",0,1513564024,629334419,-40762664,42262201,"Sudeste","MAUA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,61415141,-35909283,1976-11-11,46,669,669,0
3685335,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA UNIFI - CREDIUNIFI","PADRAO AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","SP",NA,"S5",0,282564081,130812589,-14050442,4483304,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,13147829,-1169642,2000-02-18,22,641,641,0
24235459,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SIDERÚRGICAS, METALÚRGICAS E ELETRO-MECÂNICAS DE JOÃO MONLEVADE LTDA. - CREDIBELGO","HELIO MAZZI JUNIOR","02/2022",0,"Autorizada em Atividade","MG","www.credibelgo.com.br","S5",0,1664117289,405586762,-98736582,4415569,"Sudeste","JOAO MONLEVADE","Singular","Empregados ou Servidores","Clássica",NA,0,89474194,-19754195,1968-10-09,54,570,570,0
129753,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.","BAUER AUDITORES ASSOCIADOS","02/2022",0,"Autorizada em Atividade","MG",NA,"S5",0,202938349,112203432,-11384605,-29616030,"Sudeste","URUCANIA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,31606391,-4577361,1994-08-02,28,868,868,0
92935741,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL","MBAUDIT - AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","RS","www.banricoop.coop.br","S5",0,14013912703,3309564018,-440343038,52032121,"Sul","PORTO ALEGRE","Singular","Empregados ou Servidores","Clássica","CCCM UNICRED CENTRAL RS",0,410490697,-112635917,1969-09-22,53,7309,7309,0
46277273,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO CASINO, GRUPO PÃO DE AÇÚCAR E GRUPO ASSAÍ","MOORE PRISMA AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","SP","http://www.gpativa.com.br","S5",0,17908868735,8134996302,-184013061,481307890,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Clássica",NA,0,734926035,-78867832,1975-04-02,47,81561,81561,0
43488782,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL","PADRAO AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","SP","www.cooperfemsa.com.br","S5",0,18846350060,5805832815,-267348187,276425316,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,513265332,-95634475,1972-11-14,50,12853,12853,0
88183173,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PARAMOUNT","MBAUDIT - AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","RS","www.paracred.com.br","S5",0,340503371,213008414,-16927047,4029605,"Sul","SAPUCAIA DO SUL","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,16708358,-493761,1974-03-07,48,526,526,0
2232228,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF","BAUER AUDITORES ASSOCIADOS","02/2022",0,"Autorizada em Atividade","SP",NA,"S5",0,1832442223,854372859,-87114848,39783341,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,94799110,-29196579,1997-10-28,25,3836,3836,0
62284385,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SCHAEFFLER","PADRAO AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","SP",NA,"S5",0,12005319167,3882315260,-141507227,94800601,"Sudeste","SOROCABA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,146671734,-16499864,1968-12-06,54,1557,1557,0
5658367,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE BAHIA LTDA.","JOAO CARLOS SUBACZ","02/2022",0,"Autorizada em Atividade","BA",NA,"S5",0,313532679,164817599,-10158462,1458143,"Nordeste","SALVADOR","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,11912115,-2957854,2003-05-16,19,125,125,0
92675578,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SISTEMA FIERGS - CRESUL","MBAUDIT - AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","RS","www.cresul.coop.br","S5",0,2098043237,1098973739,-38077128,63907882,"Sul","PORTO ALEGRE","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,97035243,-12063750,1966-08-24,56,2186,2180,6
2230138,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS SUPERMERCADOS RUSSI","PADRAO AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","SP",NA,"S5",0,792194050,450601593,-18599917,7363060,"Sudeste","JUNDIAI","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,27726720,-12926973,1997-11-04,25,NA,NA,NA
92825397,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS, APOSENTADOS E PENSIONISTAS DA COMPANHIA ESTADUAL DE ENERGIA ELÉTRICA E ELETRICITÁRIOS DO RIO GRANDE DO SUL   CRECE","MOORE PRISMA AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","RS","www.crece.com.br","S5",1,1166934344,266082254,-123109862,6751987,"Sul","PORTO ALEGRE","Singular","Empregados ou Servidores","Clássica",NA,0,125721950,-14372300,1990-01-31,32,792,789,3
5841967,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.","D'AGOSTINI CONSULTORIA E AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","RS",NA,"S5",0,2219878648,329836305,-134628382,30323899,"Sul","SAPIRANGA","Singular","Atividade Profissional","Clássica",NA,0,152341882,-182783059,2003-08-22,19,386,290,96
43438662,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ABRIL","PADRAO AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","SP",NA,"S5",0,2969318990,1063590691,-85854157,-98487441,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,158125942,-175789981,1972-10-09,50,1053,1053,0
45068632,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL","PADRAO AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","SP",NA,"S5",0,704449369,351872965,-31229942,531513,"Sudeste","ATIBAIA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,32502169,-3172512,1974-06-06,48,382,382,0
41146382,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS","IVANILDO ALVES MESSIAS","02/2022",0,"Autorizada em Atividade","PB","www.cooperlegis.com.br","S5",0,521767825,226743283,-32248451,-6484683,"Nordeste","JOAO PESSOA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,25788533,-6277520,1993-02-01,29,NA,NA,NA
1288797,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASTRAZENECA DO BRASIL","PADRAO AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","SP",NA,"S5",0,2043086911,1345535573,-59996436,43094420,"Sudeste","COTIA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,76613942,-20610561,1996-06-28,26,649,649,0
57038408,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL","FABRICIO KOEKE","02/2022",0,"Autorizada em Atividade","SP",NA,"S5",0,3128272398,1023929890,-55430714,43413044,"Sudeste","SAO BERNARDO DO CAMPO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,76505695,-6394109,1967-03-15,55,1577,1577,0
68228006,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL","PADRAO AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","SP","www.cooperativacredito.com.br","S5",0,7088726626,3202199028,-288164871,166463912,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Clássica",NA,0,372422720,-150713433,1992-08-06,30,5000,5000,0
48718183,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ERICSSON - COOPERICSSON","PADRAO AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","SP","http://www.cooperativaericsson.com.br","S5",0,5852730726,2454159609,-126080104,52562496,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,109731276,-26698670,1982-02-12,40,1555,1555,0
57259525,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - COOPERFAC","PADRAO AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","SP",NA,"S5",0,1966146236,689334016,-63503261,18778076,"Sudeste","JABOTICABAL","Singular","Empregados ou Servidores","Clássica",NA,0,62918611,-13949644,1987-04-01,35,531,531,0
731320,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN","MOORE PRISMA AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","SP","www.morlan.com.br","S5",0,1412586780,749557541,-32617056,41912651,"Sudeste","ORLANDIA","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,56381172,-2806057,1995-07-26,27,778,778,0
9128022,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NAKATA","PADRAO AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","SP",NA,"S5",0,1089610058,360944252,-20657060,11859323,"Sudeste","OSASCO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,19245567,-1790329,2007-10-02,15,248,248,0
